sample_idx,dataset,stage,image_id,base_dice,base_iou,failure70,failure80,severe50,sprc_cb_score,sprc_pp_r_score,sam_confidence_risk,mask_iou_disagreement,linear_sprc_score
271,CVC-ClinicDB,stage2_cross_site,546,0.8771275007465832,0.7811461241859046,0,0,0,0.7955555555555556,0.794074074074074,-0.9431233406066896,0.0747109562185038,0.0872226470519427
272,CVC-ClinicDB,stage2_cross_site,547,0.5424048025427919,0.3721230719539916,1,1,0,0.9109722222222222,0.905,-0.8649947643280029,0.2014054480351702,1.2589737553856204
273,CVC-ClinicDB,stage2_cross_site,548,0.4848192383482186,0.3199745209409629,1,1,1,0.9029166666666666,0.9061111111111112,-0.8767755031585693,0.2372780569601609,1.3689000152306336
274,CVC-ClinicDB,stage2_cross_site,550,0.5205080709184439,0.351815417635872,1,1,0,0.887361111111111,0.9005555555555556,-0.9190935492515564,0.196285435143108,0.9126639170276192
275,CVC-ClinicDB,stage2_cross_site,553,0.5954504380624699,0.4239440559443782,1,1,0,0.8852777777777777,0.89,-0.8911867737770081,0.1482431408592103,0.829099548031212
276,CVC-ClinicDB,stage2_cross_site,56,0.9491023505460872,0.9031349066576148,0,0,0,0.2356944444444444,0.2822222222222222,-0.9817436933517456,0.0132017463270834,-0.2716062483336487
277,CVC-ClinicDB,stage2_cross_site,560,0.6017379898347255,0.4303470919331257,1,1,0,0.9172222222222222,0.9170370370370372,-0.8590787053108215,0.1764890456264334,0.5688431798616634
278,CVC-ClinicDB,stage2_cross_site,562,0.559073801342023,0.3879961387772483,1,1,0,0.8579166666666667,0.8483333333333333,-0.8883037567138672,0.1488771863832534,0.6027837789487606
279,CVC-ClinicDB,stage2_cross_site,563,0.9246545580951052,0.8598674640376113,0,0,0,0.6943055555555555,0.6901851851851851,-0.9513521194458008,0.0557595269461499,0.1046169763317104
280,CVC-ClinicDB,stage2_cross_site,564,0.9093351730148108,0.8337439243625849,0,0,0,0.7780555555555555,0.7648148148148147,-0.8916643857955933,0.0933861303804581,0.8555283968846079
281,CVC-ClinicDB,stage2_cross_site,565,0.6023969097693544,0.4310214494947411,1,1,0,0.8031944444444444,0.8390740740740741,-0.9391709566116332,0.1640006422216571,0.6391741173099055
282,CVC-ClinicDB,stage2_cross_site,572,0.9060702875400362,0.8282710280377176,0,0,0,0.7584722222222222,0.735,-0.9359491467475892,0.0966613760181481,0.2225216989821926
283,CVC-ClinicDB,stage2_cross_site,575,0.5419762575800308,0.3717197750710265,1,1,0,0.982361111111111,0.9801851851851854,-0.7689987421035767,0.4135740577658097,2.103226236420293
284,CVC-ClinicDB,stage2_cross_site,588,0.8969873663753718,0.8132158590316598,0,0,0,0.7147222222222223,0.6788888888888889,-0.932459831237793,0.0643827714693145,-0.0357606893475289
285,CVC-ClinicDB,stage2_cross_site,590,0.8768472906407134,0.7807017543869773,0,0,0,0.7186111111111111,0.6922222222222222,-0.9430875778198242,0.0829170522254068,0.1745823962794634
286,CVC-ClinicDB,stage2_cross_site,592,0.8389963892233692,0.7226475279111282,0,0,0,0.5102777777777778,0.5314814814814816,-0.962100863456726,0.0592837510961472,-0.0002034426423383
287,CVC-ClinicDB,stage2_cross_site,600,0.9372166027206504,0.8818510009847041,0,0,0,0.3772222222222222,0.4381481481481482,-0.9753432273864746,0.0194987754258461,-0.1447128976759376
288,CVC-ClinicDB,stage2_cross_site,602,0.9666215247351496,0.9353993216158876,0,0,0,0.3666666666666666,0.4575925925925925,-0.9775937795639038,0.0319865633895917,-0.1520981161299543
289,CVC-ClinicDB,stage2_cross_site,607,0.9261034047921156,0.8623767026779597,0,0,0,0.6329166666666667,0.6394444444444445,-0.963204264640808,0.0534219009330616,-0.0952690891356944
290,CVC-ClinicDB,stage2_cross_site,71,0.5360480640869958,0.3661650706823248,1,1,0,0.915,0.9155555555555556,-0.8874738216400146,0.0841125493439419,0.0416291822774455
291,CVC-ClinicDB,stage2_cross_site,73,0.228660857795775,0.1290892592773632,1,1,1,0.9455555555555556,0.937037037037037,-0.7920080423355103,0.4123439574240807,2.492495563970284
292,CVC-ClinicDB,stage2_cross_site,75,0.1320156628755261,0.0706727889801455,1,1,1,0.892361111111111,0.909074074074074,-0.9238524436950684,0.1630954667649157,0.6481224689103782
293,CVC-ClinicDB,stage2_cross_site,82,0.9084958019070606,0.8323337679274254,0,0,0,0.8548611111111111,0.8257407407407408,-0.8503851890563965,0.1073965317653755,0.4270963176691093
294,CVC-ClinicDB,stage2_cross_site,85,0.9592460519613184,0.9216837983359084,0,0,0,0.6983333333333333,0.7281481481481481,-0.959967315196991,0.0593422651201596,0.0988025289144713
295,CVC-ClinicDB,stage2_cross_site,9,0.8727460072128179,0.7742230347350467,0,0,0,0.7306944444444445,0.7238888888888889,-0.917062520980835,0.0216988486548862,0.1293275688589378
296,CVC-ClinicDB,stage2_cross_site,90,0.9610570236439886,0.9250334672022852,0,0,0,0.6573611111111111,0.7868518518518518,-0.9647486209869384,0.0813196802294139,0.2523340087886029
297,CVC-ClinicDB,stage2_cross_site,91,0.9694843168527704,0.9407758976476666,0,0,0,0.4794444444444444,0.6066666666666666,-0.9759472608566284,0.0420746537939595,-0.1315335821044976
298,CVC-ClinicDB,stage2_cross_site,93,0.8974062065772377,0.8139046418823485,0,0,0,0.8573611111111111,0.869074074074074,-0.9351460337638856,0.1330150756279251,0.2686668248749319
299,CVC-ClinicDB,stage2_cross_site,96,0.9693179136181622,0.9404625601100516,0,0,0,0.6861111111111111,0.6392592592592593,-0.928933560848236,0.0464522768989985,-0.0271626410498209
300,CVC-ColonDB,stage3_external_polyp,102,0.9150202928608616,0.8433524487509579,0,0,0,0.53,0.7755555555555556,-0.976990520954132,0.0137192621040681,-0.1948625322214209
301,CVC-ColonDB,stage3_external_polyp,103,0.908990409860997,0.8331644543520536,0,0,0,0.5125,0.6451851851851851,-0.976218044757843,0.0245627220861597,-0.1528028043415659
302,CVC-ColonDB,stage3_external_polyp,104,0.9661297281748926,0.9344786812269748,0,0,0,0.4863888888888888,0.5614814814814815,-0.9641768336296082,0.0083069265904552,-0.2737216391652463
303,CVC-ColonDB,stage3_external_polyp,105,0.93679682329584,0.8811079987550913,0,0,0,0.3863888888888889,0.5174074074074074,-0.9666004776954652,0.0206279480995217,-0.1297590266776741
304,CVC-ColonDB,stage3_external_polyp,109,0.946210268948674,0.8979118329467034,0,0,0,0.3288888888888889,0.4429629629629629,-0.981196105480194,0.0227384227095839,-0.0133564783904583
305,CVC-ColonDB,stage3_external_polyp,110,0.9455133789670328,0.8966575394203112,0,0,0,0.3341666666666666,0.4583333333333333,-0.981844425201416,0.0274290633966246,-0.2031502259652307
306,CVC-ColonDB,stage3_external_polyp,111,0.9605565923214971,0.9241066759630734,0,0,0,0.9008333333333334,0.9077777777777776,-0.9002154469490051,0.036591551822366,0.1339710782458935
307,CVC-ColonDB,stage3_external_polyp,116,0.8751141850451845,0.7779582366594479,0,0,0,0.8816666666666666,0.8688888888888888,-0.8721898794174194,0.0894650316522991,-0.0454826031213069
308,CVC-ColonDB,stage3_external_polyp,119,0.9195226938375636,0.8510337871912748,0,0,0,0.4994444444444444,0.5375925925925926,-0.9727413058280944,0.036279267485774,-0.0785181028718027
309,CVC-ColonDB,stage3_external_polyp,12,0.8884756495954724,0.7993308012300603,0,0,0,0.7501388888888888,0.7446296296296295,-0.94694185256958,0.0791367661201605,0.0475351725947264
310,CVC-ColonDB,stage3_external_polyp,120,0.8875660006212405,0.7978594695208955,0,0,0,0.6043055555555555,0.6312962962962962,-0.965440571308136,0.0481833822159883,-0.0176687658906498
311,CVC-ColonDB,stage3_external_polyp,121,0.9509329511881556,0.9064558383233708,0,0,0,0.5263888888888888,0.6872222222222222,-0.9549866914749146,0.1015831213307016,0.4283420115722215
312,CVC-ColonDB,stage3_external_polyp,122,0.8957425190914866,0.8111717915232476,0,0,0,0.6104166666666666,0.7342592592592592,-0.9664947986602784,0.1120360373998244,0.5220653383900196
313,CVC-ColonDB,stage3_external_polyp,123,0.902807375150572,0.8228339807465329,0,0,0,0.6747222222222222,0.7546296296296297,-0.9578456282615662,0.0611390551316722,0.4022658776951316
314,CVC-ColonDB,stage3_external_polyp,125,0.8778787385838258,0.782338566044033,0,0,0,0.3416666666666667,0.384074074074074,-0.9730457067489624,0.0174942459738466,-0.2871705146747484
315,CVC-ColonDB,stage3_external_polyp,127,0.9374351285895604,0.8822380202963364,0,0,0,0.8540277777777778,0.8564814814814814,-0.9252990484237672,0.116960377258682,0.918083826255058
316,CVC-ColonDB,stage3_external_polyp,128,0.9501536816784846,0.9050407331976044,0,0,0,0.5355555555555556,0.5855555555555555,-0.9654698371887208,0.0367007350175268,0.2000825473622783
317,CVC-ColonDB,stage3_external_polyp,129,0.9380506531886184,0.8833289986996402,0,0,0,0.2566666666666666,0.3681481481481481,-0.9795477986335754,0.0130550355711617,-0.2673821953463496
318,CVC-ColonDB,stage3_external_polyp,130,0.941012103475162,0.8885957115876324,0,0,0,0.4030555555555555,0.47,-0.970297634601593,0.0082715434682151,-0.3213681727866955
319,CVC-ColonDB,stage3_external_polyp,131,0.9085374387684017,0.832403667372038,0,0,0,0.74,0.7955555555555556,-0.9625129103660583,0.0225364312253767,-0.1647952743530334
320,CVC-ColonDB,stage3_external_polyp,132,0.9404716379860036,0.8876323387873856,0,0,0,0.3494444444444444,0.3924074074074073,-0.9768559336662292,0.017256798077413,-0.1105792121055745
321,CVC-ColonDB,stage3_external_polyp,133,0.958890689174438,0.9210278682591958,0,0,0,0.6152777777777778,0.6425925925925925,-0.964000165462494,0.0413296058682998,0.0244923851260146
322,CVC-ColonDB,stage3_external_polyp,136,0.9310812337589168,0.8710495719269258,0,0,0,0.5077777777777778,0.514074074074074,-0.9703088998794556,0.0331273540127557,-0.0896806730375739
323,CVC-ColonDB,stage3_external_polyp,137,0.9497343686146362,0.9042801556420452,0,0,0,0.3930555555555555,0.4181481481481481,-0.9683002829551696,0.0109192996732356,-0.2396242928121255
324,CVC-ColonDB,stage3_external_polyp,140,0.7548282097649629,0.606204072148594,0,1,0,0.6416666666666666,0.7144444444444443,-0.9632734060287476,0.0566632901323208,0.7054641803306327
325,CVC-ColonDB,stage3_external_polyp,141,0.9125450376678856,0.8391566265060847,0,0,0,0.8476388888888888,0.8464814814814815,-0.8808446526527405,0.1439873605811399,2.088993892721477
326,CVC-ColonDB,stage3_external_polyp,144,0.8636579960023573,0.7600335048462942,0,0,0,0.4994444444444444,0.6137037037037038,-0.9734454154968262,0.0549346676943812,0.3270844317751342
327,CVC-ColonDB,stage3_external_polyp,148,0.9017803139874558,0.8211292562617589,0,0,0,0.5466666666666666,0.706111111111111,-0.970820963382721,0.0780125472265467,0.2672009709339298
328,CVC-ColonDB,stage3_external_polyp,15,0.9370135934419752,0.8814916048419743,0,0,0,0.5774999999999999,0.5411111111111111,-0.9546943306922911,0.0277767169053629,-0.2023581625695333
329,CVC-ColonDB,stage3_external_polyp,151,0.9320712315707268,0.8727840836628793,0,0,0,0.7370833333333333,0.7494444444444444,-0.9455775022506714,0.0733371696203788,0.1676449597193005
330,CVC-ColonDB,stage3_external_polyp,154,0.9169235761804652,0.8465917602997404,0,0,0,0.7748611111111112,0.7568518518518519,-0.9241111874580384,0.0880802393766575,0.1764502193817072
331,CVC-ColonDB,stage3_external_polyp,156,0.9058910707670088,0.827971554351701,0,0,0,0.7905555555555557,0.7799999999999999,-0.9303971529006958,0.0615881266598195,0.1432236485496315
332,CVC-ColonDB,stage3_external_polyp,157,0.9555831650877812,0.914944237918342,0,0,0,0.5299999999999999,0.5599999999999999,-0.9695578813552856,0.0245581809071697,-0.0184293723248447
333,CVC-ColonDB,stage3_external_polyp,159,0.9450078560206078,0.8957487137829735,0,0,0,0.3447222222222221,0.4701851851851852,-0.9819135069847108,0.0115414351299963,-0.1758893058523903
334,CVC-ColonDB,stage3_external_polyp,162,0.9222145737044722,0.8556569343068328,0,0,0,0.5080555555555555,0.544074074074074,-0.9735938310623168,0.013613645428475,-0.2522220645433655
335,CVC-ColonDB,stage3_external_polyp,165,0.9321117318436056,0.8728551100695799,0,0,0,0.4926388888888888,0.5611111111111112,-0.9712969660758972,0.03284104827575,-0.0156015272459303
336,CVC-ColonDB,stage3_external_polyp,167,0.929505192425211,0.8682949098380868,0,0,0,0.591111111111111,0.7018518518518517,-0.9669110178947448,0.0890285695583126,0.0907402754187127
337,CVC-ColonDB,stage3_external_polyp,168,0.922780719246426,0.8566321971149539,0,0,0,0.5986111111111111,0.6144444444444445,-0.9645211696624756,0.0584471419462273,-0.1381936973185014
338,CVC-ColonDB,stage3_external_polyp,170,0.9138216619122312,0.8413182530606002,0,0,0,0.27625,0.4670370370370371,-0.9863375425338744,0.0247763659948202,-0.0458667006640191
339,CVC-ColonDB,stage3_external_polyp,175,0.9104277496648456,0.8355827246746304,0,0,0,0.7888888888888889,0.782962962962963,-0.9430174231529236,0.0684118006112022,0.1499448746119166
340,CVC-ColonDB,stage3_external_polyp,176,0.9327693129081552,0.8740090818133811,0,0,0,0.4619444444444445,0.5046296296296297,-0.9716424345970154,0.0392439239315941,-0.0288341939307186
341,CVC-ColonDB,stage3_external_polyp,184,0.9512195121951608,0.906976744186188,0,0,0,0.5472222222222223,0.5940740740740741,-0.970970332622528,0.0140840819702563,-0.1783786780278611
342,CVC-ColonDB,stage3_external_polyp,185,0.9401627573002392,0.8870822041557149,0,0,0,0.4919444444444444,0.49,-0.9650067687034608,0.0307165924037392,-0.1565738528253829
343,CVC-ColonDB,stage3_external_polyp,187,0.9485660109031184,0.9021641118126642,0,0,0,0.3822222222222222,0.4687037037037037,-0.981083869934082,0.0104859164579008,-0.2695765440585799
344,CVC-ColonDB,stage3_external_polyp,189,0.9181662109748088,0.8487128247327509,0,0,0,0.5022222222222222,0.5474074074074075,-0.974080204963684,0.0170918881449204,-0.1130392783119874
345,CVC-ColonDB,stage3_external_polyp,196,0.951657640998579,0.9077737180295984,0,0,0,0.5191666666666667,0.5781481481481482,-0.9740346670150756,0.0224570682735811,-0.1733702457588787
346,CVC-ColonDB,stage3_external_polyp,199,0.9361531254183268,0.8799698037243584,0,0,0,0.6504166666666666,0.6427777777777779,-0.9579487442970276,0.0425167195661614,-0.0462619114558136
347,CVC-ColonDB,stage3_external_polyp,20,0.9117446411260076,0.8378039526213871,0,0,0,0.6783333333333332,0.6929629629629629,-0.9559119939804076,0.0869103424716558,0.203873504828709
348,CVC-ColonDB,stage3_external_polyp,200,0.9105040576066858,0.8357112882924135,0,0,0,0.4733333333333333,0.5681481481481482,-0.976660966873169,0.0237563780668818,-0.2124703002514834
349,CVC-ColonDB,stage3_external_polyp,201,0.948422077019396,0.9019037546274408,0,0,0,0.4904166666666667,0.5116666666666666,-0.970536172389984,0.0134116086319365,-0.3317066300266728
350,CVC-ColonDB,stage3_external_polyp,203,0.9523949240813084,0.909116370256394,0,0,0,0.3222222222222222,0.3831481481481482,-0.9800753593444824,0.0150888069997426,-0.2741096798205557
351,CVC-ColonDB,stage3_external_polyp,206,0.8998859749147095,0.8179933665015837,0,0,0,0.7279166666666667,0.6972222222222223,-0.9346566200256348,0.0856382054323834,0.0990017267518977
352,CVC-ColonDB,stage3_external_polyp,210,0.9556444889111592,0.915056682101365,0,0,0,0.5269444444444444,0.5462962962962963,-0.9692994356155396,0.009604901364947,-0.247108882807877
353,CVC-ColonDB,stage3_external_polyp,212,0.9300696609321748,0.8692805755396624,0,0,0,0.6920833333333334,0.6620370370370371,-0.9456602334976196,0.0800642422400156,0.0700436675328266
354,CVC-ColonDB,stage3_external_polyp,213,0.9417898965723815,0.8899838449112358,0,0,0,0.6036111111111111,0.6196296296296296,-0.963474452495575,0.0566551100337099,0.0280769681778666
355,CVC-ColonDB,stage3_external_polyp,216,0.92961711711715,0.868490268279968,0,0,0,0.5891666666666666,0.5848148148148148,-0.9635868668556212,0.0240386232603521,-0.1063085614490924
356,CVC-ColonDB,stage3_external_polyp,219,0.9451823802621232,0.8960623737940902,0,0,0,0.3397222222222222,0.5107407407407408,-0.9914588332176208,0.0079369762891781,-0.2829173912797416
357,CVC-ColonDB,stage3_external_polyp,22,0.945437558393041,0.8965211741776052,0,0,0,0.6294444444444445,0.6044444444444445,-0.9522438049316406,0.0249585782458017,-0.1339159225696952
358,CVC-ColonDB,stage3_external_polyp,220,0.9487246452511758,0.902451142762585,0,0,0,0.3911111111111111,0.4949999999999999,-0.9820880889892578,0.0107610488507284,-0.272473379821209
359,CVC-ColonDB,stage3_external_polyp,222,0.9517562069252048,0.9079531051965242,0,0,0,0.3668055555555555,0.5146296296296297,-0.9731855392456056,0.0335699756480035,0.5175981622303286
360,CVC-ColonDB,stage3_external_polyp,225,0.9201014584655672,0.8520258367590956,0,0,0,0.2293055555555555,0.2738888888888889,-0.98128080368042,0.0107161839313523,-0.2370979986371425
361,CVC-ColonDB,stage3_external_polyp,227,0.8576708495397791,0.7508088620466905,0,0,0,0.77125,0.8485185185185186,-0.9488564133644104,0.1317148812454822,1.0326270196372505
362,CVC-ColonDB,stage3_external_polyp,228,0.9284179723673068,0.8663993501443394,0,0,0,0.6625000000000001,0.7311111111111112,-0.9576630592346193,0.0683902691121871,0.1220638842267388
363,CVC-ColonDB,stage3_external_polyp,229,0.9732219500450195,0.9478406264018808,0,0,0,0.4063888888888889,0.512962962962963,-0.9772862195968628,0.0204252900721815,-0.1205036768318717
364,CVC-ColonDB,stage3_external_polyp,23,0.933986680009685,0.8761491648323992,0,0,0,0.7919444444444445,0.7833333333333333,-0.9364186525344848,0.0751262300875496,0.1282377236831417
365,CVC-ColonDB,stage3_external_polyp,230,0.963488504400802,0.9295492703087114,0,0,0,0.1643055555555554,0.2294444444444444,-0.9894551038742064,0.0062150568408979,-0.3844906740584913
366,CVC-ColonDB,stage3_external_polyp,236,0.9760888776669672,0.9532945354113468,0,0,0,0.1647222222222222,0.2607407407407407,-0.9938421845436096,0.0055212307509163,-0.2862859961439781
367,CVC-ColonDB,stage3_external_polyp,237,0.918922865737913,0.8500067540186818,0,0,0,0.6729166666666666,0.7957407407407406,-0.9610795974731444,0.1041634430179355,0.2997556205157836
368,CVC-ColonDB,stage3_external_polyp,24,0.8971987772287895,0.8135634588564109,0,0,0,0.6661111111111111,0.6614814814814814,-0.956508994102478,0.0995038334208633,0.110405115224924
369,CVC-ColonDB,stage3_external_polyp,241,0.9038518960884324,0.8245709615910065,0,0,0,0.6355555555555557,0.6140740740740741,-0.9528918862342834,0.030428607020758,-0.083681958399607
370,CVC-ColonDB,stage3_external_polyp,243,0.8916597395401138,0.8045000000002444,0,0,0,0.5820833333333333,0.5798148148148149,-0.9616985321044922,0.0323554371870586,0.0472429830210119
371,CVC-ColonDB,stage3_external_polyp,246,0.8916597395401138,0.8045000000002444,0,0,0,0.5798611111111112,0.5768518518518518,-0.962206482887268,0.0343093825535647,0.108583930953868
372,CVC-ColonDB,stage3_external_polyp,25,0.9067199248120849,0.8293574038256722,0,0,0,0.6469444444444445,0.6292592592592593,-0.9550636410713196,0.0672047550371591,0.1037472036746394
373,CVC-ColonDB,stage3_external_polyp,250,0.8368502316007376,0.7194690265490272,0,0,0,0.7381944444444445,0.7612962962962962,-0.9592306017875672,0.0664849280300443,0.0698813319031033
374,CVC-ColonDB,stage3_external_polyp,257,0.929916541836117,0.869013098690262,0,0,0,0.523611111111111,0.5166666666666667,-0.9644367694854736,0.0218606252757268,-0.2261745250570262
375,CVC-ColonDB,stage3_external_polyp,258,0.8916597395401138,0.8045000000002444,0,0,0,0.586111111111111,0.5896296296296296,-0.963293194770813,0.0311003088906214,0.1005350993369678
376,CVC-ColonDB,stage3_external_polyp,264,0.6811874798327183,0.5165157817481857,1,1,0,0.8673611111111111,0.8572222222222222,-0.8771884441375732,0.2325138404574326,1.0947880391292748
377,CVC-ColonDB,stage3_external_polyp,265,0.8884457185592816,0.7992823503032086,0,0,0,0.7926388888888889,0.7753703703703704,-0.9245466589927672,0.0635763704008586,-0.0206179602617257
378,CVC-ColonDB,stage3_external_polyp,269,0.8470912853531304,0.7347427203834568,0,0,0,0.8184722222222223,0.8083333333333335,-0.9134699702262878,0.1592832720126785,0.712595671971436
379,CVC-ColonDB,stage3_external_polyp,270,0.815881638196049,0.689020341643213,0,0,0,0.9797222222222222,0.9737037037037036,-0.6665518283843994,0.4402654156896447,2.166254108200998
380,CVC-ColonDB,stage3_external_polyp,271,0.6811874798327183,0.5165157817481857,1,1,0,0.8708333333333333,0.8588888888888889,-0.8787795305252075,0.2332137475713881,1.0854049523151112
381,CVC-ColonDB,stage3_external_polyp,273,0.43395181390275,0.2770999115839485,1,1,1,0.7916666666666667,0.7503703703703705,-0.8839110136032104,0.0152719292215647,-0.2351011718144865
382,CVC-ColonDB,stage3_external_polyp,275,0.9089876473094014,0.8331598125976597,0,0,0,0.8244444444444444,0.837037037037037,-0.905587911605835,0.0776469937121692,0.2218807501677412
383,CVC-ColonDB,stage3_external_polyp,280,0.8684804019527055,0.7675345645374066,0,0,0,0.8258333333333334,0.8574074074074075,-0.9477598667144777,0.118032204052335,0.3931333028411122
384,CVC-ColonDB,stage3_external_polyp,283,0.928897511983606,0.8672349493874616,0,0,0,0.7890277777777777,0.7712962962962963,-0.9241931438446044,0.0516955819190706,-0.0374037824545998
385,CVC-ColonDB,stage3_external_polyp,284,0.9082165430063456,0.8318650893532183,0,0,0,0.8630555555555556,0.8692592592592593,-0.9189297556877136,0.1512893023937098,0.5902023390004039
386,CVC-ColonDB,stage3_external_polyp,285,0.8815320537593109,0.7881603194104008,0,0,0,0.8693055555555556,0.8827777777777778,-0.9217184782028198,0.167381486706821,1.0384903105254335
387,CVC-ColonDB,stage3_external_polyp,29,0.913724896776862,0.8411542288557846,0,0,0,0.9356944444444444,0.9312962962962964,-0.8346048593521118,0.2108374122806934,1.8204224638448647
388,CVC-ColonDB,stage3_external_polyp,291,0.8539156969462679,0.7450723255445298,0,0,0,0.8645833333333334,0.8638888888888889,-0.8710545301437378,0.1359735356525426,1.0545723941261602
389,CVC-ColonDB,stage3_external_polyp,292,0.0089717722190426,0.0045060999608413,1,1,1,0.7306944444444444,0.7564814814814814,-0.9508150815963744,0.0721891765694849,0.1468319941352508
390,CVC-ColonDB,stage3_external_polyp,293,0.6840671523599353,0.519834392451608,1,1,0,0.8713888888888889,0.8662962962962962,-0.8996623158454895,0.056723268487645,0.4733064562449411
391,CVC-ColonDB,stage3_external_polyp,296,0.929314321356572,0.8679618490218751,0,0,0,0.8588888888888888,0.8644444444444445,-0.8446240425109863,0.0720489865227627,0.4209391634971682
392,CVC-ColonDB,stage3_external_polyp,298,0.7325203684967964,0.5779346273424175,0,1,0,0.9622222222222224,0.9570370370370372,-0.7446489334106445,0.360015290176004,2.335271445730488
393,CVC-ColonDB,stage3_external_polyp,299,0.8651468118671148,0.7623424958523105,0,0,0,0.8772222222222222,0.8948148148148148,-0.9155361652374268,0.121858352798524,0.4073275690942182
394,CVC-ColonDB,stage3_external_polyp,30,0.9342407975460438,0.8765965101638095,0,0,0,0.7352777777777777,0.7462962962962963,-0.9360085725784302,0.1630947559375746,1.0662870209427426
395,CVC-ColonDB,stage3_external_polyp,301,0.9055276731843483,0.8273646130633326,0,0,0,0.7165277777777779,0.8788888888888889,-0.9408094882965088,0.1220179785218101,1.7883697666767455
396,CVC-ColonDB,stage3_external_polyp,304,0.8142844408404628,0.6867451764044115,0,0,0,0.7759722222222223,0.8916666666666667,-0.932180643081665,0.1544723808026132,1.6723647548997853
397,CVC-ColonDB,stage3_external_polyp,305,0.8651027044174838,0.7622740029294497,0,0,0,0.7584722222222222,0.8925925925925927,-0.9463006854057312,0.129102716839649,1.4935610194794076
398,CVC-ColonDB,stage3_external_polyp,307,0.8044676912858627,0.6728949819441762,0,0,0,0.8694444444444445,0.892962962962963,-0.8715234994888306,0.1931908319895505,1.5392343159066872
399,CVC-ColonDB,stage3_external_polyp,309,0.7645247454305948,0.6188102453715865,0,1,0,0.6902777777777778,0.8405555555555556,-0.9593336582183838,0.1002249281535968,0.4729161828919456
400,CVC-ColonDB,stage3_external_polyp,310,0.8735894010080171,0.7755514745598023,0,0,0,0.8881944444444445,0.9035185185185184,-0.9063066244125366,0.4053186742517459,3.1947350080228136
401,CVC-ColonDB,stage3_external_polyp,312,0.8942085266273476,0.808659270902161,0,0,0,0.8272222222222223,0.8998148148148148,-0.9251511096954346,0.2350410454314025,2.55554495249559
402,CVC-ColonDB,stage3_external_polyp,317,0.8441107389744665,0.7302695573324762,0,0,0,0.8623611111111111,0.9285185185185184,-0.9217033982276917,0.191861301353968,1.9322227031889048
403,CVC-ColonDB,stage3_external_polyp,318,0.8995854038636873,0.8174967935015103,0,0,0,0.7172222222222222,0.862037037037037,-0.9511425495147704,0.1123412024016325,1.4786915601879682
404,CVC-ColonDB,stage3_external_polyp,323,0.9719424460431672,0.9454163750874806,0,0,0,0.8084722222222223,0.8664814814814815,-0.9018779993057252,0.3000431682289738,2.4121379723402763
405,CVC-ColonDB,stage3_external_polyp,324,0.9682430188293646,0.9384409667195082,0,0,0,0.6719444444444445,0.7085185185185185,-0.9174646139144896,0.1510342977934238,1.7954614882512767
406,CVC-ColonDB,stage3_external_polyp,325,0.9654570248501472,0.9332208018814374,0,0,0,0.8659722222222221,0.8753703703703702,-0.9088150262832642,0.4978325668157995,2.435947035903605
407,CVC-ColonDB,stage3_external_polyp,335,0.9803830955098046,0.9615210293124694,0,0,0,0.3777777777777778,0.5640740740740742,-0.9735618829727172,0.0270204505899145,0.6931559446735934
408,CVC-ColonDB,stage3_external_polyp,337,0.9645681858485564,0.9315612797150158,0,0,0,0.8390277777777778,0.8572222222222222,-0.840660810470581,0.3787692973258765,2.7532272289084467
409,CVC-ColonDB,stage3_external_polyp,34,0.9116840692994485,0.8377016669347496,0,0,0,0.6558333333333333,0.6070370370370372,-0.9422138333320618,0.0247975392700001,-0.081059274514522
410,CVC-ColonDB,stage3_external_polyp,342,0.8705035971230785,0.7707006369451094,0,0,0,0.7206944444444444,0.6587037037037037,-0.8956792950630188,0.044063102202138,-0.11518197264319
411,CVC-ColonDB,stage3_external_polyp,352,0.9195789473685904,0.8511301636794578,0,0,0,0.8550000000000001,0.8377777777777778,-0.8994909524917603,0.114912179589464,0.1236596119192077
412,CVC-ColonDB,stage3_external_polyp,353,0.8635138446462546,0.7598102630454514,0,0,0,0.8554166666666667,0.8427777777777777,-0.9083194136619568,0.1354536925132262,0.2553642250854647
413,CVC-ColonDB,stage3_external_polyp,356,0.8940227356072826,0.8083554376670533,0,0,0,0.8034722222222223,0.7675925925925925,-0.8925364017486572,0.0651312038703403,-0.0762636847945516
414,CVC-ColonDB,stage3_external_polyp,358,0.929715302491416,0.8686616791365863,0,0,0,0.8743055555555556,0.8553703703703702,-0.8527990579605103,0.0907846780853058,0.2544561653401618
415,CVC-ColonDB,stage3_external_polyp,36,0.9111555693313672,0.8368096889395804,0,0,0,0.7341666666666666,0.7048148148148149,-0.9383973479270936,0.0895181118967434,0.2117264786898087
416,CVC-ColonDB,stage3_external_polyp,361,0.828200885947682,0.7067771907453937,0,0,0,0.8091666666666668,0.8537037037037036,-0.9537983536720276,0.1865696104271551,0.6804663523829436
417,CVC-ColonDB,stage3_external_polyp,363,0.845841351293729,0.732864023712981,0,0,0,0.7286111111111111,0.7707407407407407,-0.9599362015724182,0.0268422133476647,-0.1955465751677828
418,CVC-ColonDB,stage3_external_polyp,367,0.8096385542171732,0.6801619433207013,0,0,0,0.8518055555555556,0.8675925925925926,-0.9430740475654602,0.0674842801591119,0.177465610251687
419,CVC-ColonDB,stage3_external_polyp,37,0.9427564949361696,0.8917117867555829,0,0,0,0.7697222222222222,0.7522222222222222,-0.9315460324287416,0.1028057817396868,0.2659726016704545
